"Codice_Delibera","Data_Delibera","Numero_Delibera","Numero_Verbale","Codice_Settore","Codice_Tipologia","Finanziamento","Codice_Funzionario","Codice_Funzionario2","Codice_Funzionario3","Data_Consegna","Consegna_Scheda","Nota_Consegna","Codice_Direttore","Data_DirettoreInvio","Data_DirettoreRitorno","Nota_Direttore","Invio_Ragioneria","Data_RagioneriaInvio","Data_RagioneriaRitorno","Nota_Ragioneria","Invio_Mef","Data_MefInvio","Data_MefPec","Data_MefRitorno","Osservazioni_Mef","Nota_Mef","Codice_Segretario","Data_SegretarioInvio","Data_SegretarioRitorno","Nota_Segretario","Codice_Presidente","Data_PresidenteInvio","Data_PresidenteRitorno","Nota_Presidente","Codice_Ufficio","Codice_Ufficio2","Codice_Ufficio3","Codice_StatoDelibera","Argomento","Nota_CC","Tipo_DocumentoCC","Numero_InvioCC","Data_InvioCC","Numero_RilievoCC","Data_RilievoCC","Numero_RispostaCC","Data_RispostaCC","Tipo_Rilievo","Nota_RilievoCC","Tipo_DocumentoCC2","Numero_RilievoCC2","Data_RilievoCC2","Numero_RispostaCC2","Data_RispostaCC2","Tipo_Rilievo2","Nota_RilievoCC2","Tipo_DocumentoCC3","Numero_RilievoCC3","Data_RilievoCC3","Numero_RispostaCC3","Data_RispostaCC3","Tipo_Rilievo3","Nota_RilievoCC3","Data_ConferenzaStatoRegioni","Numero_ConferenzaStatoRegioni","Nota_ConferenzaStatoRegioni","File_ConferenzaStatoRegioni","A_Data_ConferenzaStatoRegioni","A_Numero_ConferenzaStatoRegioni","A_Nota_ConferenzaStatoRegioni","A_File_ConferenzaStatoRegioni","Data_ConferenzaUnificata","Numero_ConferenzaUnificata","Nota_ConferenzaUnificata","File_ConferenzaUnificata","A_Data_ConferenzaUnificata","A_Numero_ConferenzaUnificata","A_Nota_ConferenzaUnificata","A_File_ConferenzaUnificata","Data_CommissioneParlamentare","Numero_CommissioneParlamentare","Nota_CommissioneParlamentare","File_CommissioneParlamentare","A_Data_CommissioneParlamentare","A_Numero_CommissioneParlamentare","A_Nota_CommissioneParlamentare","A_File_CommissioneParlamentare","Data_Parlamento","Nota_Parlamento","File_Parlamento","Registro_RegistrazioneCC","Foglio_RegistrazioneCC","Data_RegistrazioneCC","Numero_InvioGU","Data_InvioGU","Tipo_GU","Numero_GU","Data_GU","Nota_GU","Numero_EC","Data_EC","Numero_Co","Data_Co","Allegato_1","Allegato_2","Allegato_3","Tipo_Registrazione","Tipo_Pubblicazione","Inviata_Ragioneria","Nota_Cipe","Nota_ServizioCipe","Giorni_RilievoCC","Giorni_RilievoCC2","Giorni_RilievoCC3"
92,"1998-08-05 00:00:00",81,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Linee guida NARS","",0,"7/9408","1998-09-14 00:00:00","",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,0,"221","1998-09-22 00:00:00",,,,,,,,,6,,FALSE,,,,,
93,"1998-08-05 00:00:00",93,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"L. 183/87 - Protezione foreste incendi 1998",,,"7/9489","1998-09-15 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4","394","1998-10-09 00:00:00",,,0,"252","1998-10-28 00:00:00",,,,,,,,,,,FALSE,,,,,
94,"1998-08-05 00:00:00",94,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"L. 183/87 - Protezione foreste inquinamento  1998",,,"7/9491","1998-09-15 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4","353","1998-10-05 00:00:00",,,0,"241","1998-10-15 00:00:00",,,,,,,,,,,FALSE,,,,,
95,"1998-08-05 00:00:00",95,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"L. 183/87 - Protezione civile 1997-1999 Obiettivo 1",,,"7/9492","1998-09-15 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","33","1998-10-15 00:00:00",,,0,"255","1998-10-31 00:00:00",,,,,,,,,,,FALSE,,,,,
96,"1998-08-05 00:00:00",96,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"L. 183/87 - Assetto territorio e prevenz. Inondazioni",,,"7/9490","1998-09-15 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","34","1998-10-15 00:00:00",,,0,"255","1998-10-31 00:00:00",,,,,,,,,,,FALSE,,,,,
97,"1998-08-05 00:00:00",97,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"L. 183/87 - Contabilità agraria RICA 1998",,,"7/9487","1998-09-15 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4","330","1998-10-02 00:00:00",,,0,"241","1998-10-15 00:00:00",,,,,,,,,,,FALSE,,,,,
98,"1998-08-05 00:00:00",98,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"L. 183/87 - Costit. e attività organ. Prodotti ortofrutticoli",,,"7/9488","1998-09-15 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4","331","1998-10-02 00:00:00",,,0,"241","1998-10-15 00:00:00",,,,,,,,,,,FALSE,,,,,
99,"1998-08-05 00:00:00",90,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Assegnaz. a carico aree depresse - Opere portuali",,,"7/9758","1998-09-23 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4","81","1998-10-28 00:00:00",,,,,,,,,,,,,,,,FALSE,,,,,
100,"1998-08-05 00:00:00",101,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Disposiz. in materia di ricerca aree depresse",,,"7/9759","1998-09-23 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4","366","1998-10-09 00:00:00",,,0,"252","1998-10-28 00:00:00",,,,,,,,,,,FALSE,,,,,
101,"1998-08-05 00:00:00",100,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Direttive interventi regionali Commercio e Turismo",,,"7/9791","1998-09-24 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4","42","1998-10-27 00:00:00",,,0,"269","1998-11-17 00:00:00",,,,,,,,,,,FALSE,,,,,
102,"1998-09-25 00:00:00",102,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Relazione previsionale e programmatica anno 1999","",0,"7/10514","1998-10-19 00:00:00","",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,0,"251","1998-10-27 00:00:00",,"291","1998-12-14 00:00:00",,,,,,6,,FALSE,,,,,
103,"1998-11-11 00:00:00",103,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Programma statistico nazionale triennio 1999-2001","",0,"7/12061","1998-12-01 00:00:00","",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,0,"288","1998-12-10 00:00:00",,,,,,,,,6,,FALSE,,,,,
104,"1998-11-11 00:00:00",105,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"F.do ex art. 19 D.lvo. 96/1993 2^assegnazione",,,"7/12062","1998-12-01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","287","1998-12-03 00:00:00",,,0,"294","1998-12-17 00:00:00",,,,,,,,,,,FALSE,,,,,
105,"1998-11-11 00:00:00",106,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"L. 27.12.97 n. 450 - Opere prioritarie",,,"7/12058","1998-12-01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","325","1998-12-11 00:00:00",,,0,"298","1998-12-22 00:00:00",,,,,,,,,,,FALSE,,,,,
106,"1998-11-11 00:00:00",107,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"L. 27.12.97 n. 450 - Opere settore sicurezza",,,"7/12059","1998-12-01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","18","1998-12-23 00:00:00",,,0,"4","1999-01-07 00:00:00",,,,,,,,,,,FALSE,,,,,
107,"1998-11-11 00:00:00",112,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"F.S.N. 1998 - P.C. - Int.f.do san. 1996 minori contrib.",,,"7/12060","1998-12-01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","31","1998-12-30 00:00:00",,,0,"17","1999-01-22 00:00:00",,,,,,,,,,,FALSE,,,,,
108,"1998-11-11 00:00:00",113,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Riprogrammaz. Interventi Regione Liguria",,,"7/12072","1998-12-01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","382","1998-12-16 00:00:00",,,0,"4","1999-01-07 00:00:00",,,,,,,,,,,FALSE,,,,,
109,"1998-11-11 00:00:00",127,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Programm. Negoziata agricoltura e pesca",,,"7/12064","1998-12-01 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","381","1998-12-16 00:00:00",,,0,"4","1999-01-07 00:00:00",,,,,,,,,,,FALSE,,,,,
110,"1998-11-11 00:00:00",104,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Relaz. Cooperazione sviluppo anno 1997","",0,"7/12348","1998-12-11 00:00:00","",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,0,"295","1998-12-18 00:00:00",,,,,,,,,6,,FALSE,,,,,
111,"1998-11-11 00:00:00",108,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"L. 11/3/88 N. 67 - ART. 20 - Regione Sicilia","",0,"7/12345","1998-12-11 00:00:00","",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,,,,,,,,,,,,5,,FALSE,,,,,
112,"1998-11-11 00:00:00",109,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"L. 11/3/88 N. 67 - ART. 20 - Regione Umbria",,,"7/12344","1998-12-11 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","34","1999-01-12 00:00:00",,,0,"25","1999-02-01 00:00:00",,,,,,,,,,,FALSE,,,,,
113,"1998-11-11 00:00:00",110,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"F.S.N. 1997 - conto capit. - IRCS",,,"7/12343","1998-12-11 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","1","1999-01-04 00:00:00",,,0,"17","1999-01-22 00:00:00",,,,,,,,,,,FALSE,,,,,
114,"1998-11-11 00:00:00",111,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"L. 5/6/1990 N .135 AIDS - Prov.aut. Trento",,,"7/12342","1998-12-11 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","35","1999-01-12 00:00:00",,,0,"25","1999-02-01 00:00:00",,,,,,,,,,,FALSE,,,,,
115,"1998-11-11 00:00:00",128,,,0,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,0,0,,"INTEGRAZIONE DELLA COMPOSIZIONE  DELLE COMMISSIONI ISTITUITE IN SENO AL CIPE (DELIBERE 9.7.1998 e 5.8.1998)",,,"7/12347","1998-12-11 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"27","1999-02-03 00:00:00",,,,,,"","","",,,FALSE,"","",,,
116,"1998-11-11 00:00:00",129,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Ass.carico risorse aree dep. -revoca delib. 90/98",,,"7/12595","1998-12-17 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","51","1999-01-18 00:00:00",,,0,"27","1999-02-03 00:00:00",,,,,,,,,,,FALSE,,,,,
117,"1998-11-11 00:00:00",130,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Ass.carico risorse aree dep. -mod.del.6.5.98",,,"7/12596","1998-12-17 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","54","1999-01-18 00:00:00",,,0,"27","1999-02-03 00:00:00",,,,,,,,,,,FALSE,,,,,
118,"1998-11-11 00:00:00",114,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"L.183/87 - Emilia Romagna az.dirette ob.5",,,"7/12767","1998-12-18 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","37","1999-01-12 00:00:00",,,0,"25","1999-02-01 00:00:00",,,,,,,,,,,FALSE,,,,,
119,"1998-11-11 00:00:00",115,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"L.183/87 - int.finanz. 1998 obiettivo 5B",,,"7/12772","1998-12-18 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","53","1999-01-18 00:00:00",,,0,"25","1999-02-01 00:00:00",,,,,,,,,,,FALSE,,,,,
120,"1998-11-11 00:00:00",116,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"L. 183/87 - infrastrutture aeroportuali ob. 1",,,"7/12773","1998-12-18 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","57","1999-01-18 00:00:00",,,0,"25","1999-02-01 00:00:00",,,,,,,,,,,FALSE,,,,,
121,"1998-11-11 00:00:00",117,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"L. 183/87 - Interreg II c Mediterraneo occid.alpi lat.",,,"7/12774","1998-12-18 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","36","1999-01-12 00:00:00",,,0,"24","1999-01-30 00:00:00",,,,,,,,,,,FALSE,,,,,
122,"1998-11-11 00:00:00",118,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"L. 183/87 - Fers Basilicata e Molise",,,"7/12775","1998-12-18 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","48","1999-01-18 00:00:00",,,0,"24","1999-01-30 00:00:00",,,,,,,,,,,FALSE,,,,,
123,"1998-11-11 00:00:00",119,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"L. 183/87 - Laurin e Ndlib biblioteche 1998  ",,,"7/12776","1998-12-18 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","49","1999-01-18 00:00:00",,,0,"23","1999-01-29 00:00:00",,"51","1999-03-03 00:00:00",,,,,,,,FALSE,,,,,
124,"1998-11-11 00:00:00",120,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"L. 183/87 - Feoga garanzia da 1995 al 1998",,,"7/12777","1998-12-18 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","52","1999-01-18 00:00:00",,,0,"23","1999-01-29 00:00:00",,,,,,,,,,,FALSE,,,,,
125,"1998-11-11 00:00:00",121,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"L. 183/87 - Attività pesca anno 1998",,,"7/12778","1998-12-18 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","39","1999-01-12 00:00:00",,,0,"23","1999-01-29 00:00:00",,,,,,,,,,,FALSE,,,,,
126,"1998-11-11 00:00:00",122,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,0,0,,"L. 183/87 - Leader II annualità 1999",,,"7/12779","1998-12-18 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","55","1999-01-18 00:00:00",,,0,"27","1999-02-03 00:00:00",,,,,,"E980122allegato.doc","","",,,FALSE,"",,,,
127,"1998-11-11 00:00:00",123,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"l. 183/87 - Meditsit biologia marina 1998-1999",,,"7/12780","1998-12-18 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","50","1999-01-18 00:00:00",,,0,"23","1999-01-29 00:00:00",,,,,,,,,,,FALSE,,,,,
128,"1998-11-11 00:00:00",124,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,0,0,,"L. 183/87 - FERS 1997-1999 e rim.fin. 1994-1996",,,"7/12781","1998-12-18 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","56","1999-01-18 00:00:00",,,0,"25","1999-02-01 00:00:00",,,,,,"E980124allegato.doc","","",,,FALSE,"",,,,
129,"1998-11-11 00:00:00",125,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"L. 183/87 - Zootecnia Campania",,,"7/12782","1998-12-18 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","58","1999-01-18 00:00:00",,,0,"23","1999-01-29 00:00:00",,,,,,,,,,,FALSE,,,,,
130,"1998-11-11 00:00:00",126,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"L. 183/87 - Fers sicurezza sviluppo mezzogiorno",,,"7/12783","1998-12-18 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","38","1999-01-12 00:00:00",,,0,"23","1999-01-29 00:00:00",,,,,,,,,,,FALSE,,,,,
131,"1998-11-11 00:00:00",131,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"L. 498/92 - Revisione convenzioni autostradali",,,"7/13044","1998-12-29 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","84","1999-02-02 00:00:00",,,0,"39","1999-02-17 00:00:00",,,,,,,,,,,FALSE,,,,,
132,"1998-11-11 00:00:00",132,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"L. 208/1998 - Mediateca 2000",,,"7/88","1999-01-08 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","67","1999-01-26 00:00:00",,,0,"33","1999-02-10 00:00:00",,,,,,,,,,,FALSE,,,,,
133,"1998-11-11 00:00:00",133,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"L. 208/98 - Fondo occupazione Min.Lavoro/Industria",,,"7/87","1999-01-08 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","85","1999-02-02 00:00:00",,,0,"39","1999-02-17 00:00:00",,,,,,,,,,,FALSE,,,,,
134,"1998-11-11 00:00:00",134,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,0,0,,"Assetto programma Olivetti",,,"7/173","1999-01-12 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","86","1999-02-02 00:00:00",,,0,"39","1999-02-17 00:00:00",,,,,,"E980134allegato1.xls","E980134allegato2.xls","",,,FALSE,"",,,,
135,"1998-11-11 00:00:00",135,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Contratto programma Texas Instruments",,,"7/416","1999-01-18 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","160","1999-02-17 00:00:00",,,0,"58","1999-03-11 00:00:00",,,,,,,,,,,FALSE,,,,,
136,"1998-11-11 00:00:00",136,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Contratto programma IPM GROUP",,,"7/415","1999-01-18 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","165","1999-02-17 00:00:00",,,0,"58","1999-03-11 00:00:00",,,,,,,,,,,FALSE,,,,,
137,"1998-11-19 00:00:00",137,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Riduzione emissione GAS SERRA",,,"7/13055 -","1998-12-29 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","68","1999-01-26 00:00:00",,,0,"33","1999-02-10 00:00:00",,"53","1999-03-05 00:00:00",,,,,,,,FALSE,,,,,
138,"1998-11-19 00:00:00",138,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,0,0,0,,"Trasporto rapido di massa L.211",,,"7/13045 -","1998-12-29 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","83","1999-02-02 00:00:00",,,0,"39","1999-02-17 00:00:00",,,,,,"E980138allegato.xls","","",,,FALSE,"",,,,
139,"1998-12-22 00:00:00",139,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Proroga patti territoriali",,,"7/13048","1998-12-29 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","41","1999-01-12 00:00:00",,,0,"27","1999-02-03 00:00:00",,,,,,,,,,,FALSE,,,,,
140,"1998-12-22 00:00:00",140,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Fondi strutturali 2000-2006","",0,"7/13047","1998-12-29 00:00:00","",,"",,0,"",0,"",,"",,0,"",0,"",,"",,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,"","",,,,0,"302","1998-12-29 00:00:00",,,,,,,,,6,,FALSE,,,,,
141,"1998-12-22 00:00:00",141,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Area tarantina",,,"7/13046","1998-12-29 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","40","1999-01-12 00:00:00",,,0,"27","1999-02-03 00:00:00",,,,,,,,,,,FALSE,,,,,
142,"1998-12-22 00:00:00",142,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Conv. 272/88 - Scirocco rada Augusta-Perizia var.",,,"7/510","1999-01-20 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","167","1999-02-17 00:00:00",,,0,"58","1999-03-11 00:00:00",,,,,,,,,,,FALSE,,,,,
143,"1998-12-22 00:00:00",143,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"Parere opere pubbliche",,,"7/509","1999-01-20 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","168","1999-02-17 00:00:00",,,0,"58","1999-03-11 00:00:00",,,,,,,,,,,FALSE,,,,,
144,"1998-12-22 00:00:00",144,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"L. 142/94 Interventi anni 98/99 Reg. Sardegna  ",,,"7/638","1999-01-21 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","170","1999-02-22 00:00:00",,,0,"58","1999-03-11 00:00:00",,,,,,,,,,,FALSE,,,,,
145,"1998-12-22 00:00:00",145,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"FSN 98  parte corrente IZS",,,"7/914","1999-01-28 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","213","1999-03-01 00:00:00",,,0,"59","1999-03-12 00:00:00",,,,,,,,,,,FALSE,,,,,
146,"1998-12-22 00:00:00",146,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"L. 67/88 art. 20 settore sicurezza Reg. Lombardia",,,"7/913","1999-01-28 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","215","1999-03-01 00:00:00",,,0,"60","1999-03-13 00:00:00",,,,,,,,,,,FALSE,,,,,
147,"1998-12-22 00:00:00",147,,,,0,,,,,FALSE,,,,,,FALSE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,"L. 67/88 art.20  mod.elenco opere prioritarie Veneto ",,,"7/916","1999-01-28 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","217","1999-03-01 00:00:00",,,0,"59","1999-03-12 00:00:00",,"71","1999-03-26 00:00:00",,,,,,,,FALSE,,,,,
